@id,name,@lat,@lon
9854621466,,13.3147618,80.1460547
9858006724,Malayambakkam-Stalin Nagar,13.0290577,80.0901401
9858006769,,13.0326982,80.0888038
9858006821,,13.0378033,80.0870124
9858006847,,13.0420261,80.0857436
9858314115,Chikkarayapuram,13.0146463,80.0937053
9858326268,South Malayambakkam,13.0085169,80.0913118
9858326388,Kundrathur,12.9963722,80.0870670
9858326510,Kundrathur-Natham-Murugan Temple,12.9822599,80.0892532
9858326583,Thirumudivakkam-SIDCO,12.9693872,80.0895921
9858405332,Pazhanthandalam,12.9601816,80.0899406
9858405398,Erumaiyur,12.9526055,80.0880269
9858405464,Varadharajapuram-Kishkinda,12.9394356,80.0830781
9859553148,Varadharajapuram-Kishkinda,12.9385909,80.0835877
9859553235,Erumaiyur,12.9519772,80.0886227
9859553499,Pazhanthandalam,12.9599990,80.0907312
9859553722,Thirumudivakkam-SIDCO,12.9691435,80.0903851
9859554104,Kundrathur-Natham-Murugan Temple,12.9820840,80.0900585
9859554219,Kundrathur,12.9962011,80.0878387
9859637767,Kundrathur - Lake View Road,13.0075983,80.0917831
9859637814,Chikkarayapuram,13.0145621,80.0945056
9859637877,Malayambakkam-Stalin Nagar,13.0283787,80.0912245
9859637919,,13.0327484,80.0896210
9859638026,,13.0382461,80.0876747
9859638115,,13.0439274,80.0860040
9859922278,,13.2689459,80.2617559
9859922279,,13.2578576,80.2444663
9859932681,Varadharajapuram - Rayappa Nagar,12.9235972,80.0780255
9859932706,Varadharajapuram - Rayappa Nagar,12.9239800,80.0773439
9859933034,முடிச்சூர்,12.9136860,80.0749991
9859933039,முடிச்சூர்,12.9141132,80.0743228
9859933228,,12.8967659,80.0709147
9859933249,,12.8966938,80.0701581
9859933289,,12.8921662,80.0711056
9859933387,,12.8901925,80.0709524
9860073726,,13.2488914,80.2323900
9860380741,,13.2357685,80.2156845
9860380970,,13.2222462,80.1932741
9860380992,,13.2182216,80.1837607
9864935094,Vijayanallur,13.2023788,80.1605258
9864935220,,13.1962315,80.1557857
9864935323,,13.1924137,80.1528963
9864935447,,13.1825577,80.1477441
9864935583,,13.1810412,80.1456597
9864935717,,13.1780528,80.1362280
9864935802,Saint Michaels Polytechnic College,13.1792666,80.1296641
9865114872,,13.1811273,80.1163829
9865114985,,13.1789921,80.1013557
9865115252,,13.1756293,80.0767806
9865115352,,13.1738332,80.0725469
9865115487,,13.1677664,80.0677190
9865115629,,13.1521683,80.0562176
9865222174,,13.1438112,80.0530238
9865222187,,13.1422694,80.0536805
9865222270,,13.1384114,80.0526312
9865222354,,13.1350323,80.0532030
9865806934,,13.1276162,80.0529501
9865806966,,13.1278471,80.0521881
9865807040,,13.1252070,80.0528336
9865807060,,13.1250435,80.0520493
9865807251,Karunakaracheri,13.1109847,80.0519066
9865807344,,13.1074508,80.0527970
9865807385,Amudurmedu,13.1024558,80.0520429
9865807392,Amudurmedu,13.1032527,80.0528582
9865807493,Thirumanam Chithukkadu,13.0961125,80.0528887
9865807510,Thirumanam Chithukkadu,13.0956181,80.0522361
9865807745,,13.0874320,80.0592936
9865807811,,13.0881139,80.0576443
9865807969,,13.0762007,80.0673127
9865807970,,13.0760405,80.0683337
9865808008,,13.0686634,80.0720323
9865808125,,13.0644838,80.0755814
9865864093,Varadharajapuram,13.0543904,80.0812227
9865864106,Varadharajapuram,13.0526800,80.0827219
9872392719,The Esplanade,13.0888432,80.2893272
9886468231,Villivakkam MTC Bus Terminus,13.1054503,80.2080247
9894539902,Anna Nagar Roundtana,13.0846068,80.2159694
9894539904,Amminjikarai,13.0813176,80.2177262
9894539906,Independence Day Park,13.0566553,80.2425863
9894539907,Valluvar Kottam,13.0539490,80.2421290
9894539909,Power House,13.0409796,80.2405384
9894539910,Power House,13.0409508,80.2406524
9894539911,Hindi Prachar Sabha,13.0364341,80.2394012
9908720077,Keelkattalai Bus Stand,12.9559853,80.1862827
9908720078,Keelkattalai Bus Stand,12.9560833,80.1862934
9911349479,Thyagaraya Nagar Bus Terminus,13.0342685,80.2303661
9916421668,Ganesh Nagar,12.9613123,80.1872291
9918041829,Nandanam YMCA,13.0289526,80.2367701
9920341481,,13.0220342,80.2261973
9920341482,,13.0195376,80.2064926
9920341495,Guindy Railway Station,13.0080474,80.2131366
9920362744,Taj Connemara,13.0633636,80.2615709
9920370156,US Embassy,13.0536924,80.2530652
9920370157,Anand Theater,13.0567190,80.2566529
9920370158,Spencer Plaza,13.0606236,80.2610739
9920387333,LIC,13.0630453,80.2639710
9920387335,TTK Road Adyar Gate,13.0305766,80.2511416
9920387336,TTK Road,13.0329132,80.2529106
9920387338,Kotturpuram Bridge,13.0274071,80.2449173
9932032471,Tcs bus stop,12.9191476,80.2301533
9932746317,,13.1076464,80.1866674
9992430694,,13.1064674,80.2801183
9992430955,,13.1112707,80.2778500
10016012917,Kanthanchavadi,12.9651441,80.2474527
10016030270,Kanthanchavadi,12.9671399,80.2480544
10036499425,Nandanam Officers Enclave,13.0320877,80.2422636
10036499426,Nandanam Officers Enclave,13.0319260,80.2413030
10102264735,General Post Office,13.0930674,80.2917553
10102275912,Beach Station,13.0942257,80.2921033
10115681436,Moolakothalam,13.1045485,80.2758378
10115681437,Moolakothalam,13.1043930,80.2758788
10115882544,Mannadi,13.0956730,80.2864412
10115882552,Loyer Square,13.0936205,80.2861429
10219868365,VIT,12.9681416,79.1562523
10235135128,Church,13.1264625,80.0114855
10235135129,Church,13.1265188,80.0114902
10235135130,Veppampattu (Madha Koil),13.1258146,80.0101470
10235135131,Veppampattu (Madha Koil),13.1258860,80.0101118
10237557280,Sri Chelliamman Temple,13.1421791,79.9897260
10237557281,Sri Chelliamman Temple,13.1421554,79.9898641
10237564020,Ayathur Chathiram,13.1373068,79.9937353
10237564021,Ayathur Chathiram,13.1373065,79.9936674
10268821434,Thiruvalluvar University,13.0291970,79.2104528
10291068729,Thirumanglam,13.0906372,80.1987219
10291068730,Annanagar,13.0949675,80.1985353
10291068731,Annanagar,13.0950055,80.1988058
10291068732,Padi,13.1020524,80.1943128
10291068733,Padi,13.1020714,80.1945098
10297987466,Tcs bus stop,12.9194230,80.2298567
10308012376,Thyagaraya Nagar,13.0408309,80.2321597
10536304466,Island Grounds,13.0747460,80.2862815
10536304467,Island Grounds,13.0746770,80.2864212
10606088293,Sridevi Kuppam main road bus stop,13.0417795,80.1757089
10798124380,Payaigada,13.0856683,80.2798513
10833403758,Yerpedu Bus Stop,13.6937528,79.5939495
10833403762,Pichatoor Bypass Bus Stop,13.3941222,79.7332930
10833403763,Pichatoor Center Bus Stop,13.4000769,79.7383284
10833403764,Pichatoor Bypass Bus Stop,13.3943333,79.7332502
10833403765,Pichatoor Bypass Bus Stop,13.4005754,79.7494520
10833403766,Nagalapuram Bypass Bus Stop,13.3935046,79.7857594
10833403768,Nagalapuram Bypass Bus Stop,13.3792627,79.8027137
10833403772,Tada Bus Stop,13.5899074,80.0327535
10848041898,Naidupeta Highway Bus Stop,13.9013801,79.9097623
10848041899,Naidupeta Highway Bus Stop,13.9010910,79.9104843
10857440109,Puthalapattu X Roads Bus Stop,13.3554235,79.0853520
10857440110,Puthalapattu X Roads Bus Stop,13.3549120,79.0858225
10857440111,Puthalapattu X Roads Bus Stop,13.3545212,79.0857026
10857440112,Puthalapattu X Roads Bus Stop,13.3558159,79.0855023
10857440113,Nendragunta  Bus Stop,13.4539900,79.1596033
10857440114,Nendragunta  Bus Stop,13.4538312,79.1595917
10857440115,Nendragunta  Bpass Bus Stop,13.4529799,79.1603327
10857440116,Nendragunta  Bpass Bus Stop,13.4522871,79.1604593
10857440117,Chandragiri Bypass Bus Stop,13.5794907,79.3136300
10857440118,Chandragiri Bypass Bus Stop,13.5789301,79.3136670
10893145245,Moolakkothanam,13.1039360,80.2738432
10926091571,,12.9710704,79.1372013
10942485471,,12.9243707,79.3339515
10942485472,,12.9241264,79.3333881
10977621401,Old Bus stand,12.6970916,79.9765648
10980515213,,12.9714292,79.1368549
10980515215,,12.9662552,79.1374884
11013403743,Mambakkam Bus Stop,12.8276033,80.1649846
11013403744,Mambakkam Bus Stop,12.8277530,80.1651199
11032338300,புதுப்பேர்,12.9741633,80.0451332
11035179572,Palasamudram Bus Stop,13.2089546,79.3987060
11035179582,Lakshminarasimhapuram  Bus Stop,13.1918601,79.3339574
11035179603,Amudala  Bus Stop,13.1903258,79.3079001
11035214106,Tugundram Bus Stop,13.1908425,79.2666205
11035214119,Musagaripalle  Bus Stop,13.2169852,79.2362537
11035214130,Vepanjeri Bus Stop,13.2205774,79.2310198
11035214132,Thana Checkpost Bus Stop,13.2217855,79.1505424
11035214133,Thana Checkpost Bus Stop,13.2215517,79.1505275
11035214134,Etteri Bus Stop,13.2654183,79.2120819
11035214135,Kothapalli Mitta Bus Stop,13.2924404,79.2554836
11035214157,SR Puram Bus Stop,13.3085394,79.3518709
11035214159,Annur Bus Stop,13.3652888,79.4180511
11035214169,Karvetinagar Bus Stop,13.4218974,79.4470077
11035214186,Chinarajakuppam Bus Stop,13.4345620,79.5104616
11035214205,Narasungarayanipeta Bus Stop,13.1718233,79.2015576
11035214206,Thangal Bus Stop,13.1487401,79.2250408
11035214214,Ponnai X  Road Bus Stop,13.1211575,79.2585695
11035214215,Vediyangadu Bus Stop,13.1039860,79.3179046
11035214216,Chinanagapudi,13.1143171,79.3851012
11035214217,Chinanagapudi Bus Stop,13.1156164,79.3850272
11035214218,Sholinghur Bus Stand,13.1110643,79.4202177
11035214219,Sholighur X Roads Bus Stop,13.1177414,79.4230606
11035214221,Iruvaram Bus Stop,13.1956190,79.0709772
11035214222,Iruvaram Bus Stop,13.1960459,79.0710548
11195610936,Govardanagiri,12.9960039,80.1099645
11195612537,Maangadu Butt Road,13.0270386,80.1108965
11195612538,Maangadu,13.0317541,80.1112908
11195612539,Maangadu Depot,13.0350492,80.1120955
11195612540,Gangai Amman Koil,13.0381183,80.1132093
11195612541,Saveetha Hospital,13.0411612,80.1144639
11195612542,Kumanan Savadi,13.0438277,80.1153383
11195612543,Karayan Savadi,13.0464185,80.1118353
11195612544,Senneerkuppam Electricity Board,13.0523107,80.1127741
11195612545,Senneerkuppam,13.0557284,80.1139569
11195612546,Vetrilai Thottam,13.0619783,80.1130718
11195612547,SA Engineering College,13.0662136,80.1126212
11195612548,Panchayat,13.0748382,80.1117817
11195612549,Melpakkam,13.0816886,80.1093596
11195612550,Paruthipattu,13.0865074,80.1087025
11195612551,Iyankulam,13.0936827,80.1085094
11195612552,Govardanagiri,13.0983825,80.1084477
11195612553,Moorthy Nagar,13.1027426,80.1084530
11195612554,JB Estate,13.1113894,80.1087320
11195612555,Avadi Mosque,13.1142499,80.1082814
11195612556,Kannigapuram,13.1164494,80.1005459
11195612557,Kannigapuram,13.1167524,80.1005673
11197039984,Pammal,12.9752812,80.1326707
11197039985,Gerugambakkam High School,12.9782314,80.1304686
11197039986,Anakaputhur Amman Temple,12.9832993,80.1276737
11228615338,,12.8871781,80.1842212
11454500629,,13.0740459,80.2268379
11454501196,,13.0565716,80.1135717
11468853773,,13.0511915,80.0896542
11502813606,Mint New Bus Stop,13.1039058,80.2760763
11601577569,Bus to Pondicherry,12.6277026,80.1941402
11898326816,Puzhuthivakkam Railway Station (Temporary),12.9781744,80.2041858
11898334385,Temporary unmarked bus stop,12.9781744,80.2041858
11915150827,Senthil nagar,13.1235952,80.2014698
11915150828,Senthil nagar,13.1237598,80.2022650
11915150829,Senthil nagar,13.1238068,80.2028994
11915150830,,13.1182677,80.1983906
11930865099,Puzhal Camp,13.1582106,80.2036717
11949343659,Bus stop,12.9716840,80.2136385
11949343660,Sreenivasan Nagar,12.9732915,80.2135742
11949343661,Bus Stop,12.9757196,80.2130967
11949343662,Bus Stop,12.9759392,80.2129143
11949343663,Bus Stop,12.9767704,80.2107082
11949343664,AGS Colony,12.9779459,80.2092297
11949343665,AGS Colony,12.9779256,80.2094100
11949343666,Saraswati Nagar,12.9781452,80.2072173
11949343667,Bus Stop,12.9807379,80.2076411
11949343668,Andal Nagar,12.9809588,80.2067010
11949359787,Church,12.9918614,80.2058145
11949359788,Church,12.9919529,80.2057797
11949365491,Brindavan Nagar,12.9870499,80.2052942
11949365492,Brindavan Nagar,12.9872354,80.2054095
11949365494,Sastri Nagar,12.9892400,80.2048570
11949365495,Kakkan Bridge stop,12.9890336,80.2049254
11949388469,Andal Nagar,12.9810751,80.2066205
11949388471,Annai Store,12.9832340,80.2070752
11949388472,Annai Store,12.9832967,80.2069786
11949388473,Pillayar Koil,12.9844271,80.2048865
11953087580,Ambedkar nagar,13.1260395,80.2064145
11953087581,Ambedkar nagar,13.1257782,80.2066103
11953087582,Kolathur Metro Water,13.1299942,80.2139623
11953087583,Kolathur Metro Water,13.1307073,80.2138201
11953087584,Shastri Nagar,13.1356937,80.2162314
11953087585,Shastri Nagar,13.1359314,80.2165935
11953087586,Madhavaram Rountana,13.1449193,80.2193508
11953087587,Madhavaram Rountana,13.1440155,80.2203110
11953087588,Kathirvedu Bypas,13.1532668,80.2081352
11953087589,Kathirvedu Bypass,13.1534862,80.2083430
11953087593,Puzhal Camp,13.1579812,80.2040528
11953087600,Ambattur Camp,13.1580752,80.2033313
11953087601,Puzhal Jail,13.1643511,80.2023309
11953087602,Puzhal Jail,13.1651503,80.2023657
11953087603,Kavankarai,13.1704729,80.1992463
11953087604,Kavankarai,13.1700994,80.1998069
11953087605,Sri Nallagu Polytechnic college,13.1780309,80.1953625
11953087606,Sri Nallagu Nadar Polytechnic College,13.1784566,80.1947536
11953087611,Redhills Market,13.1894981,80.1873829
11953087612,Redhills Market,13.1897906,80.1874205
11953087613,Thirumangalam EB Office,13.0790989,80.1986859
11959583808,Dhandeeswaram,12.9828708,80.2220062
11959592215,,13.3047249,79.0568592
11959592217,,13.3144017,79.0639026
11959592232,,13.2634906,79.0554323
11959592236,,13.2628561,79.0551224
11959593357,BSNL,13.0316093,80.2093455
11959593359,Udhayam Theatre,13.0351053,80.2111984
11959593360,Udhayam Theatre,13.0351199,80.2111129
11959599075,Guru Nanak,12.9903945,80.2203974
11959617427,Jawaharlal Nehru Road,13.0462851,80.2121116
11959664546,Koyambedu,13.0744576,80.1993985
11959664547,Nerkundram,13.0714012,80.1862757
11959664548,Vengaya Mandi,13.0697316,80.1816826
11959664549,Ration Shop,13.0665327,80.1748903
11959665380,Market,13.0631224,80.1672127
11959665381,Erikkarai,13.0612345,80.1646195
11959665382,Vaanagaram,13.0603444,80.1548311
11959665383,Velappanchavadi,13.0610323,80.1386139
12076683371,Bus stop 2,13.0526232,80.0755593
12108836587,Nest Apartment,12.8786189,80.2161601
12114421266,,13.1505889,80.1914184
12147208813,Ayurveda Ashramam,13.1841966,80.1916402
12155348708,Korattur Water Canal Road,13.1269583,80.1942278
12155348709,Korattur Water Canal Road,13.1269857,80.1944102
12155348710,Madanankuppam,13.1354867,80.1903480
12155348711,Madanankuppam,13.1355847,80.1903386
12167706507,,13.0772379,80.2251117
12169680535,,13.0845003,80.2198834
12169680536,,13.0846852,80.2198338
12169834258,Kandaswamy College,13.0855408,80.2181648
12169834259,Kandaswamy College,13.0855408,80.2178483
12174769274,,13.1398497,79.9072522
12188084879,Senthil nagar,13.1228548,80.2015899
12188084880,Srinivasa nagar,13.1185173,80.2050620
12188084881,Srinivasa nagar,13.1186322,80.2050566
12188084882,Ilankali amman koil,13.1139224,80.2067223
12188084883,Ilankali amman koil,13.1139119,80.2068779
12188084884,South Redhills Road Market,13.1083791,80.2059605
12202926833,Kallikuppam,13.1326681,80.1734513
12202926834,Kallikuppam,13.1320700,80.1717346
12202926835,Kallikuppam koil,13.1319864,80.1696533
12202926836,West balaji nagar,13.1319368,80.1652464
12202926837,Pudur,13.1303565,80.1585784
12203059705,,13.1077295,80.2436354
12203183697,,13.0087993,80.2132503
12361399925,Sholinganallur bus stand,12.9010360,80.2275695
12369335274,,12.9199259,79.1319731
12404453182,Urapakkam school stop,12.8680865,80.0755956
12458643768,Nethaji Nagar Bus Stop,13.1886341,80.3149032
12458688668,ITC,13.1842959,80.3089189
12458688674,,13.1862231,80.3076209
12458710742,Periyakasi Temple Stop,13.1912925,80.3134402
12458713955,ITC bus Stop,13.1841093,80.3088046
12458713956,ITC Bus Stop,13.1839156,80.3085916
12458756398,Bus Stop,13.1914849,80.3133575
12460742095,,13.0830120,79.6258407
12460742096,,13.1145441,79.6442373
12512509201,Bus Stop,12.8972464,80.1820197
12571691998,,12.7894432,80.0310512
12571691999,,12.7910416,80.0284339
12571692000,,12.7912498,80.0284268
12571705501,,12.7929820,80.0250870
12571705506,,12.7931473,80.0251445
12571705511,,12.7953615,80.0214584
12581554803,,13.1366014,80.2308190
12581635599,,13.1350989,80.2385828
12581645338,,13.1292868,80.2413545
12594956575,,13.6129059,79.4387247
12594956576,,13.6131241,79.4380506
12955704212,,12.2992172,79.7369269
12955704396,,12.3172938,79.7644275
12986091907,Karappakkam,12.9133328,80.2293073
12986110301,Ponniyamman Koyil,12.8857366,80.2269108
12986110401,Kumaran Nagar,12.8779737,80.2269472
13191878929,Alagaripet Bus Stop,13.3208719,79.8550195
13191882500,9th Mile Bus Stop,13.3634355,79.7044480
13254368531,Nedungundram bus stop,12.8802996,80.1088408
13414854084,,13.2211258,80.1675205
13434160332,"APSRTC Bus Station , Nagalapuram",13.3875075,79.7940289
13436982236,"APSRTC Bus Station , Nagalapuram",13.3861786,79.7968684
13439108501,Baby nagar,12.9806227,80.2287432
13463654921,"Neganur Patti Bus Stop,Gingee",12.2864437,79.4432511
13463687401,Neganur Village Bus Stop,12.2933776,79.4479543
13464329221,Neganur Pudhur Bus stop,12.2872849,79.4577872
13513843601,Valluvar kottam,13.0538791,80.2421911
13513843701,Pushpa nagar,13.0589363,80.2401152
13552438184,Tavvavandlapalle Bus Stop,13.6838507,79.1505009
13552438218,Erravaripalem Bus Stop,13.7043252,79.1352638
13563426487,Arogyapuram Bus Stop,13.9190476,79.0130902
13645694601,,13.1032304,80.2076601
13682570301,Kilvisharam Bus Stop,12.9128509,79.2852041
13682596103,Kathiavadi Road Bus Stop,12.9157817,79.2798736
13682596104,Puliamaram Bus Stop,12.9232661,79.2698690
13722778478,Vandalur Road Junction,12.7887581,80.2212533
13738124426,,13.0963878,80.2591410
13740011786,,13.0067885,80.2435205
13740013410,,13.0067884,80.2434197
13740013450,,13.0067939,80.2436146
13743048350,,13.0397224,80.2445165
13743048370,Aalayamman Kovil Bus Stop,13.0396975,80.2446167
